Id	Date	Time	MsgType	Range	AzDegs	MC	M3	Lat	Lon	RL
QOO	09 Jan 2008	01:30:12.135	Bcn	149.125	121.025	25700	2526	31 23 51.427 N	097 23 39.080 W	24
QOO	09 Jan 2008	01:30:12.200	IPS							
QOO	09 Jan 2008	01:30:12.225	IPS							
QOO	09 Jan 2008	01:30:12.245	IPS							
QOO	09 Jan 2008	01:30:12.310	Bcn	149.000	125.947	41000	2622	31 13 29.349 N	097 32 24.814 W	24
QOO	09 Jan 2008	01:30:12.330	Bcn	19.500	126.387	36000	5230	32 31 11.112 N	099 35 04.103 W	24
QOO	09 Jan 2008	01:30:12.455	Bcn	175.250	131.133	32000	2464	30 45 19.776 N	097 19 49.057 W	24
QOO	09 Jan 2008	01:30:12.630	Bcn	131.625	135.967	23000	7415	31 06 47.326 N	098 06 21.039 W	24
QOO	09 Jan 2008	01:30:12.760	Bcn	168.375	142.383	36000	3640	30 27 52.400 N	097 54 05.386 W	24
QOO	09 Jan 2008	01:30:12.780	Bcn	20.125	143.701	3200	5116	32 26 01.671 N	099 38 44.851 W	24
QOO	09 Jan 2008	01:30:12.865	Bcn	152.625	144.316	34000	2755	30 37 31.069 N	098 09 47.976 W	24
QOO	09 Jan 2008	01:30:12.950	Bcn	167.625	143.701	35000	2417	30 26 12.244 N	097 58 12.426 W	24
QOO	09 Jan 2008	01:30:12.990	Bcn	157.500	149.238	18800	2446	30 26 09.323 N	098 19 42.701 W	24
QOO	09 Jan 2008	01:30:13.160	IPS							
QOO	09 Jan 2008	01:30:13.160	Bcn	130.125	150.996	43000	0705	30 48 09.410 N	098 39 44.891 W	24
QOO	09 Jan 2008	01:30:13.185	IPS							
QOO	09 Jan 2008	01:30:13.185	Bcn	49.375	151.875	34800	5336	31 58 54.694 N	099 25 38.876 W	24
QOO	09 Jan 2008	01:30:13.205	IPS							
QOO	09 Jan 2008	01:30:13.205	Bcn	141.500	154.160	30000	2735	30 34 28.893 N	098 41 28.915 W	24
QOO	09 Jan 2008	01:30:13.375	Bcn	190.500	160.049	37000	0775	29 42 40.954 N	098 38 18.162 W	24
QOO	09 Jan 2008	01:30:13.480	Clock Box							
QOO	09 Jan 2008	01:30:13.505	Bcn	140.875	165.498	13900	2573	30 25 33.166 N	099 12 02.775 W	24
QOO	09 Jan 2008	01:30:13.630	Bcn	25.000	166.025	38100	7236	32 18 42.591 N	099 45 54.744 W	24
QOO	09 Jan 2008	01:30:13.695	Bcn	156.875	168.838	27000	2672	30 08 06.705 N	099 17 50.669 W	24
QOO	09 Jan 2008	01:30:13.825	Bcn	68.250	172.441	6800	5215	31 34 30.185 N	099 42 18.962 W	24
QOO	09 Jan 2008	01:30:13.845	Bcn	115.750	175.869	34000	4021	30 46 48.222 N	099 43 09.740 W	24
QOO	09 Jan 2008	01:30:13.935	Bcn	119.875	177.539	38000	2575	30 42 31.454 N	099 46 51.894 W	24
QOO	09 Jan 2008	01:30:13.950	BRTQC	1.000	182.812	-1200	0000	32 41 25.663 N	099 52 52.306 W	64
QOO	09 Jan 2008	01:30:14.015	Bcn	105.625	176.748	36700	1365	30 56 51.515 N	099 45 52.296 W	24
QOO	09 Jan 2008	01:30:14.125	Clock Box							
QOO	09 Jan 2008	01:30:14.145	Clock Box							
QOO	09 Jan 2008	01:30:14.150	IPS							
QOO	09 Jan 2008	01:30:14.165	IPS							
QOO	09 Jan 2008	01:30:14.165	Clock Box							
QOO	09 Jan 2008	01:30:14.165	Bcn	112.000	185.098	36000	2766	30 50 43.488 N	100 04 21.310 W	24
QOO	09 Jan 2008	01:30:14.230	IPS							
QOO	09 Jan 2008	01:30:14.230	Bcn	115.750	177.891	32000	2763	30 46 33.941 N	099 47 53.125 W	24
QOO	09 Jan 2008	01:30:14.250	Bcn	87.750	183.516	24000	2570	31 14 38.832 N	099 59 05.313 W	24
QOO	09 Jan 2008	01:30:14.335	Bcn	119.375	185.625	38000	2574	30 43 28.804 N	100 06 21.891 W	24
QOO	09 Jan 2008	01:30:14.360	Bcn	135.500	186.943	24100	2250	30 27 35.630 N	100 11 45.118 W	24
QOO	09 Jan 2008	01:30:14.360	Bcn	82.375	190.020	16800	0752	31 21 03.251 N	100 09 32.541 W	24
QOO	09 Jan 2008	01:30:14.380	Bcn	87.500	187.998	28000	2420	31 15 36.710 N	100 06 59.826 W	24
QOO	09 Jan 2008	01:30:14.380	Bcn	69.875	190.195	10800	2275	31 33 23.814 N	100 07 17.308 W	24
QOO	09 Jan 2008	01:30:14.445	Bcn	29.125	189.668	27000	7212	32 13 50.052 N	099 58 31.478 W	24
QOO	09 Jan 2008	01:30:14.760	Bcn	113.125	200.127	40000	2756	30 55 58.740 N	100 37 57.659 W	24
QOO	09 Jan 2008	01:30:14.785	Bcn	99.125	200.391	32800	1152	31 09 16.272 N	100 32 58.831 W	24
QOO	09 Jan 2008	01:30:14.805	Bcn	137.500	201.182	38000	7223	30 33 49.133 N	100 50 14.949 W	24
QOO	09 Jan 2008	01:30:14.910	Clock Box							
QOO	09 Jan 2008	01:30:14.975	Bcn	109.500	208.564	36000	2463	31 05 52.799 N	100 53 39.678 W	24
QOO	09 Jan 2008	01:30:15.190	IPS							
QOO	09 Jan 2008	01:30:15.210	IPS							
QOO	09 Jan 2008	01:30:15.215	Bcn	126.000	216.650	34000	7261	31 00 38.979 N	101 20 11.083 W	24
QOO	09 Jan 2008	01:30:15.230	IPS							
QOO	09 Jan 2008	01:30:15.230	Bcn	23.625	216.650	6300	1200	32 23 17.566 N	100 09 27.853 W	10
QOO	09 Jan 2008	01:30:15.510	Bcn	20.250	223.242	34000	2330	32 28 01.445 N	100 08 37.772 W	24
QOO	09 Jan 2008	01:30:15.960	Bcn	166.625	236.338	34000	2717	31 08 07.061 N	102 34 12.212 W	24
QOO	09 Jan 2008	01:30:15.980	Bcn	50.375	236.865	28600	2746	32 14 39.753 N	100 42 19.888 W	24
QOO	09 Jan 2008	01:30:16.045	Bcn	156.500	237.832	30000	3737	31 17 17.913 N	102 27 15.096 W	24
QOO	09 Jan 2008	01:30:16.065	Bcn	148.750	240.820	34000	0754	31 28 11.233 N	102 24 27.984 W	24
QOO	09 Jan 2008	01:30:16.150	IPS							
QOO	09 Jan 2008	01:30:16.170	IPS							
QOO	09 Jan 2008	01:30:16.190	IPS							
QOO	09 Jan 2008	01:30:16.190	Bcn	154.375	241.523	36000	2552	31 26 58.159 N	102 31 13.370 W	24
QOO	09 Jan 2008	01:30:16.255	Bcn	185.375	244.424	29900	2457	31 19 38.141 N	103 07 52.043 W	24
QOO	09 Jan 2008	01:30:16.280	Bcn	84.875	244.424	33000	7267	32 05 08.041 N	101 22 41.825 W	24
QOO	09 Jan 2008	01:30:16.295	Bcn	76.125	245.479	8700	1534	32 10 11.982 N	101 14 23.459 W	24
QOO	09 Jan 2008	01:30:16.575	Bcn	131.250	254.180	32800	2677	32 05 01.495 N	102 21 14.307 W	24
QOO	09 Jan 2008	01:30:16.600	Bcn	184.000	255.410	34000	2241	31 52 59.645 N	103 21 44.661 W	24
QOO	09 Jan 2008	01:30:16.615	Bcn	136.875	255.410	34000	1166	32 06 10.898 N	102 28 32.215 W	24
